epoch,train_loss,val_loss,train_damage_dice,val_damage_dice,val_building_only_damage_dice,val_rare_class_recall,val_pre_building_dice,val_post_building_dice
1,9.675225723490996,8.347485481164394,0.04960375279188156,0.11315247416496277,0.1612260639667511,0.29420706629753113,0.5878285765647888,0.4007451832294464
2,7.8703455532298365,7.298248670040032,0.14087240397930145,0.07042989134788513,0.1141607016324997,0.32257452607154846,0.49488985538482666,0.4733218550682068
3,6.388255972020766,6.475060890882443,0.1827918291091919,0.0890805572271347,0.1753251850605011,0.32360532879829407,0.4447649419307709,0.43347758054733276
4,5.507400170494528,5.27724725772173,0.20520883798599243,0.28168123960494995,0.4454030990600586,0.23468001186847687,0.529258668422699,0.5206224918365479
5,5.251493000984192,4.803029763392913,0.22098271548748016,0.2275058627128601,0.34432706236839294,0.319222092628479,0.6270414590835571,0.62225341796875
6,5.118105506896972,4.505340508925609,0.2391667366027832,0.31191930174827576,0.4490824043750763,0.3028528392314911,0.6297721862792969,0.6286537647247314
7,4.732996720426223,5.385497398865529,0.264287531375885,0.1106337234377861,0.14697705209255219,0.3157059848308563,0.642877459526062,0.6423783302307129
8,4.672434268278234,4.279974919099074,0.27731573581695557,0.33088943362236023,0.4731418788433075,0.3066766858100891,0.6592741012573242,0.6621530652046204
9,4.355530218517079,3.9784620786324525,0.3019673228263855,0.3652639389038086,0.45875993371009827,0.2947888672351837,0.7259100675582886,0.7273438572883606
10,4.269067375800189,4.244310085590069,0.30780601501464844,0.33157700300216675,0.4759969711303711,0.2964220345020294,0.6408395171165466,0.6428574323654175
11,4.242126846313477,3.8687359186319203,0.30517566204071045,0.3625395894050598,0.4536054730415344,0.30463847517967224,0.7363694310188293,0.7367356419563293
12,4.257673426235423,3.8434434609535413,0.31422364711761475,0.3673134446144104,0.4627230763435364,0.30044421553611755,0.7362415194511414,0.7377268075942993
13,4.294211000554702,4.020277903630183,0.31109076738357544,0.3534475564956665,0.47224801778793335,0.3086531460285187,0.6922150254249573,0.6934190392494202
14,4.16380376254811,3.766112290895902,0.3209538161754608,0.3752687871456146,0.458699494600296,0.2977652847766876,0.7549170851707458,0.7550936937332153
15,4.0189266934114345,3.858169537324172,0.3292946219444275,0.36885344982147217,0.4744541645050049,0.3049546480178833,0.7198465466499329,0.7242572903633118
16,4.115259323400609,3.772192099155524,0.3238005042076111,0.366013765335083,0.47284984588623047,0.3045084774494171,0.7101244330406189,0.7135751843452454
17,4.021002762457904,3.716099745188004,0.3286874294281006,0.37105464935302734,0.4717186391353607,0.3066748082637787,0.7240724563598633,0.7243229150772095
18,3.730618123447194,3.639804008679512,0.3473801016807556,0.3872494697570801,0.4516131281852722,0.3005639612674713,0.7777870297431946,0.7777636647224426
19,3.812973242647508,3.7453246666834903,0.33768361806869507,0.3639531135559082,0.47479045391082764,0.31373605132102966,0.7280035614967346,0.7260888814926147
20,3.7444377576603607,3.7786540862841482,0.3619479537010193,0.35999399423599243,0.4954526424407959,0.3366386890411377,0.703910768032074,0.7032458186149597
21,3.7973800981746,3.939317220296615,0.366759717464447,0.32314828038215637,0.4139254689216614,0.31221020221710205,0.7357028722763062,0.7369964718818665
22,3.825121643963982,3.5886567250276222,0.3543367087841034,0.39587515592575073,0.5070182085037231,0.3583528697490692,0.751448392868042,0.7486491799354553
23,3.716867574523477,3.599378298490475,0.38467884063720703,0.41764622926712036,0.516586422920227,0.38201189041137695,0.74245685338974,0.7397839426994324
24,3.8076961685629453,3.6934533485999475,0.38640719652175903,0.4219282269477844,0.5387473106384277,0.3836125433444977,0.712000846862793,0.7050474286079407
25,3.693449110143325,3.500170194185697,0.3833840787410736,0.44719767570495605,0.5353526473045349,0.4357694089412689,0.7679315805435181,0.7660297155380249
26,3.6460629477220423,3.618210853674473,0.4176603853702545,0.4075649678707123,0.5275772213935852,0.4603714942932129,0.735261857509613,0.7339255213737488
27,3.662135441163007,3.5134943509713197,0.42543530464172363,0.4282636046409607,0.5249834060668945,0.4323074519634247,0.7517676949501038,0.7482981085777283
28,3.513089930309969,3.505836939200377,0.3978673815727234,0.4635290503501892,0.5610568523406982,0.44751521944999695,0.755291759967804,0.7538325190544128
29,3.434482979774475,3.459080072549673,0.42786839604377747,0.48039716482162476,0.5708633065223694,0.4646279811859131,0.7750128507614136,0.7726972103118896
30,3.5416927688262043,3.603456729497665,0.42596736550331116,0.40377986431121826,0.5162256956100464,0.46135345101356506,0.7391178011894226,0.7361589670181274
31,3.4889416105606976,3.4932465797815566,0.41114604473114014,0.4901278614997864,0.5891748070716858,0.45667994022369385,0.7414947748184204,0.738703727722168
32,3.4452297112521,3.477480943386371,0.4449520409107208,0.4287824034690857,0.5271878242492676,0.45335426926612854,0.7719138264656067,0.7693595290184021
33,3.416639974538018,3.4401257649446144,0.416244775056839,0.4815395474433899,0.5797339081764221,0.4709489345550537,0.7570300102233887,0.7556914687156677
34,3.4239311021917005,3.4460441638261843,0.46405553817749023,0.500836193561554,0.5868573188781738,0.4765678346157074,0.7649513483047485,0.7619960904121399
35,3.5119972186930037,3.448308687943679,0.47202199697494507,0.48051542043685913,0.5613881945610046,0.46525275707244873,0.7821865677833557,0.779522180557251
36,3.4790689201915965,3.5164890533838515,0.48302292823791504,0.48351967334747314,0.5812415480613708,0.47899535298347473,0.7502903938293457,0.7493335604667664
37,3.444857925527236,3.407985100379357,0.478086918592453,0.5013821721076965,0.6009020209312439,0.46733713150024414,0.7607465386390686,0.7603917717933655
38,3.248217523097992,3.5074638158847122,0.47766661643981934,0.4911130666732788,0.6026353240013123,0.47867551445961,0.7421376705169678,0.7387735247612
39,3.3182499857509837,3.385114516967382,0.5023365020751953,0.5131973028182983,0.6045854687690735,0.48138222098350525,0.76555997133255,0.7651593685150146
40,3.3497169901342954,3.417796935790624,0.5071107149124146,0.5104198455810547,0.5884508490562439,0.46625709533691406,0.7876959443092346,0.7871208190917969
41,3.344964991597568,3.3990464088244314,0.479147732257843,0.5089275240898132,0.5973972082138062,0.4694080650806427,0.7764624357223511,0.7747750878334045
42,3.246277354745304,3.4366611333993764,0.5131340026855469,0.5123010277748108,0.6116312742233276,0.47929441928863525,0.7578961849212646,0.7567451596260071
43,3.240062148430768,3.44093648592631,0.5279150605201721,0.5123467445373535,0.6074491739273071,0.47658705711364746,0.774880051612854,0.7716878652572632
44,3.156117454697104,3.3872314538711157,0.5357611775398254,0.5277367830276489,0.6156771183013916,0.48178085684776306,0.7848559617996216,0.7830008864402771
45,3.2361301814808563,3.3907940876789584,0.5372119545936584,0.5229984521865845,0.6162086129188538,0.48815444111824036,0.7760040760040283,0.7736607789993286
46,3.252631126431858,3.431610095195281,0.5293716192245483,0.5030619502067566,0.5962517857551575,0.48207196593284607,0.7757483720779419,0.773036003112793
47,3.137086345868952,3.414239553304819,0.5376396179199219,0.5197870135307312,0.6119580268859863,0.4753762185573578,0.7719824314117432,0.7692461609840393
48,3.0941141899894267,3.412072169475066,0.5554885864257812,0.5110971927642822,0.6051582098007202,0.4897632598876953,0.7769156098365784,0.7750582695007324
49,3.2547252472709207,3.425270814162034,0.5241940021514893,0.5145909190177917,0.6135604381561279,0.48008203506469727,0.7689514756202698,0.7662822604179382
50,3.2066736074054942,3.4057902617332263,0.5163875818252563,0.5188882350921631,0.6158641576766968,0.48676297068595886,0.7718574404716492,0.7695333361625671
