epoch,train_loss,val_loss,train_damage_dice,val_damage_dice,val_building_only_damage_dice,val_rare_class_recall,val_pre_building_dice,val_post_building_dice
1,9.512941259116943,8.305332379463392,0.0751180574297905,0.14964650571346283,0.22373394668102264,0.09167206287384033,0.5021145343780518,0.45918935537338257
2,7.537711376153329,6.845387104230049,0.1407044231891632,0.09576234966516495,0.15926840901374817,0.3119427263736725,0.5079255104064941,0.48168328404426575
3,6.0398620729861054,5.21800194031153,0.19740232825279236,0.3030163049697876,0.4015498757362366,0.1934216171503067,0.627338707447052,0.6104143857955933
4,5.422272288280984,4.819547041868552,0.22648155689239502,0.32592976093292236,0.409862756729126,0.1992872804403305,0.6610304713249207,0.6587433815002441
5,5.077593607603064,4.312127327307676,0.28728991746902466,0.3588137626647949,0.4930828809738159,0.35887405276298523,0.6904072761535645,0.6794434785842896
6,4.850044306925529,4.702674529491326,0.3356034457683563,0.25016966462135315,0.3295821249485016,0.49045994877815247,0.69853675365448,0.6963227391242981
7,4.7811931596286055,4.120243910031441,0.36268478631973267,0.3485349416732788,0.4729466736316681,0.3497416079044342,0.7055445313453674,0.7052558064460754
8,4.617305592062393,4.170678328245114,0.38999587297439575,0.3587673604488373,0.47814327478408813,0.3212781548500061,0.6576957106590271,0.656764030456543
9,4.440030935305904,3.8705249505165296,0.41681694984436035,0.4118170738220215,0.5281612873077393,0.350801557302475,0.6994357109069824,0.7020708322525024
10,4.345853369017154,4.045334229102502,0.4327726364135742,0.3585754334926605,0.5115646719932556,0.4110252857208252,0.6869082450866699,0.6888772249221802
11,4.337448799667727,3.849276145299276,0.4222852885723114,0.3868320882320404,0.5248451828956604,0.3608579933643341,0.7096830606460571,0.7077403664588928
12,4.040998198559895,3.7142266982640977,0.4728242754936218,0.43019920587539673,0.5509979128837585,0.40227416157722473,0.7362304329872131,0.736616849899292
13,3.9883803814505607,3.763709013278668,0.47910821437835693,0.4131098687648773,0.5257952213287354,0.4645433723926544,0.7651444673538208,0.7655128836631775
14,3.9242331463357676,3.668342260213999,0.4884687066078186,0.44215133786201477,0.5652351975440979,0.41892698407173157,0.7399498820304871,0.7366993427276611
15,3.922858959234855,3.7010325346237574,0.4974258542060852,0.3906257152557373,0.5150214433670044,0.38567861914634705,0.7578669786453247,0.7568662166595459
16,3.9525714680768442,3.688714626507881,0.4831055700778961,0.47994303703308105,0.5764713883399963,0.4386173188686371,0.7647210955619812,0.7640032768249512
17,3.743756159492161,3.594920243972387,0.527385413646698,0.4393605589866638,0.557034969329834,0.4257429838180542,0.7508440613746643,0.7494901418685913
18,3.71520009132975,3.7095500322488637,0.5241972804069519,0.3936120271682739,0.546389639377594,0.44164490699768066,0.7215908169746399,0.7186203598976135
19,3.6885750040339964,3.675423053594736,0.5315538644790649,0.4359198212623596,0.537773072719574,0.46050798892974854,0.7693859934806824,0.7675237655639648
20,3.611830803507192,3.603094920133933,0.5249507427215576,0.44604170322418213,0.5497270822525024,0.4271392822265625,0.766541063785553,0.7646797299385071
21,3.726714493571848,3.662147271327483,0.5218140482902527,0.4370637536048889,0.5580127239227295,0.4581327736377716,0.7335069179534912,0.7304890155792236
22,3.73587963949655,3.5783694157233605,0.5173702239990234,0.5051783919334412,0.5945850014686584,0.44925597310066223,0.7762833833694458,0.7757108807563782
23,3.546617558612916,3.4829842922015066,0.5456540584564209,0.4953951835632324,0.5934780240058899,0.43698930740356445,0.7588126063346863,0.7535179257392883
24,3.5814933293107627,3.4917824329474034,0.539014458656311,0.4806225895881653,0.5958759784698486,0.5041828751564026,0.7541017532348633,0.7507591247558594
25,3.5579248649486597,3.5051471331180672,0.5583625435829163,0.4929039180278778,0.5946549773216248,0.47208285331726074,0.7750865817070007,0.7744808793067932
26,3.4914793190748794,3.4817808897067337,0.5671733617782593,0.46360349655151367,0.5722098350524902,0.43516865372657776,0.7416175007820129,0.7390538454055786
27,3.524719046509784,3.4167746763962965,0.5688270926475525,0.5080159902572632,0.601944088935852,0.466411828994751,0.7587558627128601,0.7547707557678223
28,3.4707240286656624,3.524253154412294,0.5721917152404785,0.45448169112205505,0.577502965927124,0.42745324969291687,0.7251257300376892,0.7211683988571167
29,3.40220554496931,3.540375611720941,0.5721486806869507,0.47298818826675415,0.5577947497367859,0.5112274289131165,0.7816937565803528,0.7807546854019165
30,3.3739913673216595,3.479367042199159,0.5760306715965271,0.4870125651359558,0.5721092224121094,0.41485366225242615,0.7667903304100037,0.7647235989570618
31,3.4506528567576753,3.4458863062736316,0.5812661647796631,0.5203098654747009,0.5893393754959106,0.42361554503440857,0.7803761959075928,0.7799937129020691
32,3.3264333597127944,3.410342595516107,0.5839624404907227,0.5398874878883362,0.6297729015350342,0.48964786529541016,0.7667210102081299,0.7650096416473389
33,3.3815407505357897,3.407280762990316,0.5790712833404541,0.5053630471229553,0.5940737724304199,0.45484694838523865,0.7708998918533325,0.7688198089599609
34,3.2045372793639917,3.394067984360915,0.5954402089118958,0.5185562372207642,0.6161641478538513,0.4731503427028656,0.7687523365020752,0.7667227983474731
35,3.2566670893471024,3.4803207837618313,0.5930925011634827,0.4735480546951294,0.571211576461792,0.48246243596076965,0.763209342956543,0.7620526552200317
36,3.234641434489817,3.492758891521356,0.5989717245101929,0.5124718546867371,0.600922167301178,0.49473533034324646,0.7780077457427979,0.7777814865112305
37,3.239001106524813,3.42568022165543,0.6075459122657776,0.5247942209243774,0.618252694606781,0.4698518216609955,0.7614211440086365,0.7591776847839355
38,3.264417579208595,3.3943514762780604,0.5972495079040527,0.5123618245124817,0.593234658241272,0.4352829158306122,0.767400860786438,0.7668983340263367
39,3.288420626506713,3.376821634096977,0.5980821251869202,0.5295335650444031,0.6199143528938293,0.48064717650413513,0.7592402100563049,0.7573420405387878
40,3.1522719376329063,3.380759447048872,0.6080798506736755,0.5202731490135193,0.6130949854850769,0.49787798523902893,0.7681607007980347,0.7669585347175598
41,3.0830150721729668,3.380309221072075,0.6318499445915222,0.5292794704437256,0.6203087568283081,0.49434855580329895,0.7744908332824707,0.773162305355072
42,3.2491862192246073,3.3746312153645053,0.6007798910140991,0.5281604528427124,0.6182776689529419,0.48305901885032654,0.7672528624534607,0.7655811309814453
43,3.0570867407149165,3.3611463705698648,0.6342229247093201,0.5284228324890137,0.6191089153289795,0.4765499532222748,0.7674397826194763,0.7655458450317383
44,3.0971575664437334,3.3595693661616397,0.6239095330238342,0.5182672739028931,0.6040608286857605,0.4777781665325165,0.7761263847351074,0.7749024033546448
