epoch,train_loss,val_loss,train_damage_dice,val_damage_dice,val_building_only_damage_dice,val_rare_class_recall,val_pre_building_dice,val_post_building_dice
1,11.981187143187592,8.686310450236002,0.06606608629226685,0.19839262962341309,0.4680856764316559,0.2989104986190796,0.4735174775123596,0.4170782268047333
2,9.951713739385927,7.0765252235608225,0.17226608097553253,0.24752628803253174,0.4951116144657135,0.3138516843318939,0.49313730001449585,0.4536826014518738
3,8.507971471058573,6.102409264980218,0.20845626294612885,0.29881739616394043,0.4865237772464752,0.33955034613609314,0.63291996717453,0.6086770296096802
4,7.311780415871293,5.830565648201184,0.26824384927749634,0.2643181085586548,0.47522562742233276,0.35892894864082336,0.6251412630081177,0.615400493144989
5,6.979946919685401,4.852074843186599,0.28471091389656067,0.302548885345459,0.5125946402549744,0.3378852307796478,0.6467074751853943,0.628990113735199
6,6.7136461792360755,4.673193882673215,0.31150752305984497,0.3396056592464447,0.5559322834014893,0.3731110095977783,0.6446884274482727,0.6494972705841064
7,6.6459636457876305,4.8343042104672165,0.31996458768844604,0.2937028408050537,0.5719165802001953,0.4291910231113434,0.6941418647766113,0.6899195909500122
8,6.368501663208008,4.8191871887598285,0.35243546962738037,0.31739839911460876,0.5211149454116821,0.3746800124645233,0.7011131048202515,0.7018569707870483
9,5.920910267438289,5.068604175861065,0.36726680397987366,0.2905747592449188,0.6384183168411255,0.502490222454071,0.6515880823135376,0.6509724855422974
10,5.808975491546779,4.5107194276956415,0.36256998777389526,0.34094804525375366,0.5352950692176819,0.3589683473110199,0.677819013595581,0.6794329881668091
11,5.69664568486421,4.338385221285698,0.4010108709335327,0.41245168447494507,0.6449408531188965,0.48941686749458313,0.6898592114448547,0.6917641758918762
12,5.459433159390509,4.453759162853926,0.41338521242141724,0.3727250099182129,0.6323937177658081,0.5182330012321472,0.733691394329071,0.7362456321716309
13,5.464693956329051,4.612836428177663,0.4148120582103729,0.39064595103263855,0.6515538096427917,0.5125402808189392,0.6258536577224731,0.6328489184379578
14,5.221186768029623,4.315007081398597,0.42202329635620117,0.4031962752342224,0.6081258058547974,0.463287353515625,0.6864121556282043,0.683521032333374
15,5.335333088169927,4.527548080835587,0.42910870909690857,0.41977551579475403,0.6373727321624756,0.5036324262619019,0.7391176819801331,0.7305805087089539
16,5.03075295024448,4.415620320882553,0.42748650908470154,0.3878440856933594,0.6504616737365723,0.5134689807891846,0.6318807005882263,0.6332272887229919
17,5.064457305963488,4.033038658973498,0.4437413811683655,0.4033951759338379,0.6217081546783447,0.4719604253768921,0.7552840113639832,0.7547067999839783
18,4.9654230092458675,4.092724280479627,0.4307166337966919,0.4063913822174072,0.6235803961753845,0.47248271107673645,0.735799252986908,0.7316149473190308
19,5.034673881991474,4.114294785719651,0.44760948419570923,0.4325953722000122,0.6384526491165161,0.49558916687965393,0.7343165278434753,0.7383499145507812
20,4.689241890746039,4.077662975360186,0.45265698432922363,0.394766628742218,0.6388055682182312,0.4783616065979004,0.6811708807945251,0.6833778619766235
21,4.667430886899791,4.020592775100317,0.4481319785118103,0.3764915466308594,0.6557736396789551,0.5235097408294678,0.7218257188796997,0.7221840620040894
22,4.686526842163381,4.0201496711144085,0.44968467950820923,0.4394323229789734,0.646325945854187,0.5054290294647217,0.7498485445976257,0.7515987157821655
23,4.428785660416608,3.964604518352411,0.4705889821052551,0.4237610995769501,0.6364258527755737,0.5202309489250183,0.7512260675430298,0.7527499794960022
24,4.585544477914267,4.086321286666087,0.4604417383670807,0.40211254358291626,0.64615797996521,0.5031684041023254,0.6964507699012756,0.6897863149642944
25,4.47092458476191,4.076582566285745,0.4730052947998047,0.4227063059806824,0.6491854190826416,0.49997177720069885,0.7134822010993958,0.71701580286026
26,4.52376499498524,3.9917519031426845,0.48146218061447144,0.4592028856277466,0.6427206993103027,0.5024774074554443,0.7266959547996521,0.7283004522323608
27,4.026162616296667,3.8761651943891478,0.49081385135650635,0.4576505124568939,0.6502649784088135,0.5073584914207458,0.7621931433677673,0.7613143920898438
28,4.290959207907967,3.8888535499572754,0.4882092773914337,0.43499135971069336,0.6478372812271118,0.49118152260780334,0.7266039252281189,0.7286350131034851
29,4.330119499261828,3.9388973957453017,0.48560789227485657,0.45164811611175537,0.6164753437042236,0.4699791669845581,0.7735130190849304,0.7737197279930115
30,4.060326207663126,3.843584940983699,0.49441462755203247,0.4571150839328766,0.6585658192634583,0.5187733769416809,0.7640893459320068,0.7646321654319763
31,4.044142148920879,3.874227273158538,0.5018489956855774,0.4197119474411011,0.6308874487876892,0.5218232870101929,0.7381179928779602,0.7384991645812988
32,4.008351976744795,3.8573284577100706,0.5036602020263672,0.4462926983833313,0.6442680358886719,0.48882749676704407,0.7610716223716736,0.7615041732788086
33,4.136170836462491,3.8421489153152857,0.4917173385620117,0.43203485012054443,0.6264684200286865,0.47239017486572266,0.7370990514755249,0.7371970415115356
34,3.9846104654137062,3.8432861413711157,0.5106333494186401,0.45769593119621277,0.6326526403427124,0.4562225341796875,0.7604694366455078,0.7616170048713684
35,3.954230400675161,3.847104298762786,0.5059519410133362,0.45341670513153076,0.620330810546875,0.44949817657470703,0.7749056816101074,0.7762664556503296
36,4.163176427140904,3.82637767914014,0.5115933418273926,0.42080533504486084,0.6128454208374023,0.45353785157203674,0.7551376819610596,0.7570123076438904
37,3.960653817596067,3.8200279627090845,0.5159313678741455,0.44880983233451843,0.6213341951370239,0.45977017283439636,0.74947589635849,0.7504528164863586
38,3.8240062729747977,3.802771739470653,0.518759548664093,0.44639912247657776,0.6437798142433167,0.49869927763938904,0.7467579245567322,0.7480378150939941
