epoch,train_loss,val_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_precision_no_damage,train_recall_no_damage,train_f1_no_damage,train_support_no_damage,train_predicted_no_damage,train_precision_minor_damage,train_recall_minor_damage,train_f1_minor_damage,train_support_minor_damage,train_predicted_minor_damage,train_precision_major_damage,train_recall_major_damage,train_f1_major_damage,train_support_major_damage,train_predicted_major_damage,train_precision_destroyed,train_recall_destroyed,train_f1_destroyed,train_support_destroyed,train_predicted_destroyed,val_accuracy,val_macro_f1,val_weighted_f1,val_precision_no_damage,val_recall_no_damage,val_f1_no_damage,val_support_no_damage,val_predicted_no_damage,val_precision_minor_damage,val_recall_minor_damage,val_f1_minor_damage,val_support_minor_damage,val_predicted_minor_damage,val_precision_major_damage,val_recall_major_damage,val_f1_major_damage,val_support_major_damage,val_predicted_major_damage,val_precision_destroyed,val_recall_destroyed,val_f1_destroyed,val_support_destroyed,val_predicted_destroyed
1,1.037102155884107,0.6010049374969414,0.578193187713623,0.5380192995071411,0.557954728603363,0.6600573062896729,0.5992000102996826,0.6281580924987793,5000.0,4539.0,0.5048616528511047,0.7805272936820984,0.6131346821784973,4324.0,6685.0,0.4869721531867981,0.1844792366027832,0.2675882577896118,2938.0,1113.0,0.6511936187744141,0.6353930830955505,0.6431963443756104,3091.0,3016.0,0.797535240650177,0.3801088333129883,0.8411000370979309,0.9798672795295715,0.7954382300376892,0.87807297706604,11136.0,9040.0,0.03181818127632141,0.10294117778539658,0.0486111119389534,68.0,220.0,0.004098360426723957,0.06122449040412903,0.007682458497583866,49.0,732.0,0.4384984076023102,0.8833467364311218,0.586068868637085,1243.0,2504.0
2,0.8324921311189731,0.44931532690287246,0.6638442277908325,0.653878927230835,0.662063717842102,0.779717743396759,0.6520000100135803,0.7101622819900513,5000.0,4181.0,0.5619226694107056,0.7597132325172424,0.6460176706314087,4324.0,5846.0,0.538966715335846,0.4189925193786621,0.47146686911582947,2938.0,2284.0,0.7942143082618713,0.7816240787506104,0.7878689169883728,3091.0,3042.0,0.8527528643608093,0.4070889949798584,0.8751745820045471,0.9862785935401917,0.852011501789093,0.9142416715621948,11136.0,9620.0,0.03652967885136604,0.11764705926179886,0.05574912950396538,68.0,219.0,0.0517241396009922,0.06122449040412903,0.05607476457953453,49.0,58.0,0.44517120718955994,0.9308125376701355,0.6022904515266418,1243.0,2599.0
3,0.7721506572018068,0.40208739211873323,0.6893115639686584,0.6825629472732544,0.68917316198349,0.8085761666297913,0.6826000213623047,0.7402667999267578,5000.0,4221.0,0.5725177526473999,0.7641072869300842,0.6545814871788025,4324.0,5771.0,0.5786780118942261,0.46187883615493774,0.5137232542037964,2938.0,2345.0,0.8318965435028076,0.8117114305496216,0.8216800689697266,3091.0,3016.0,0.8657970428466797,0.4079362154006958,0.8857218623161316,0.9879024028778076,0.8653017282485962,0.9225466847419739,11136.0,9754.0,0.04516129195690155,0.10294117778539658,0.06278026849031448,68.0,155.0,0.007633587811142206,0.020408162847161293,0.011111111380159855,49.0,131.0,0.4784201979637146,0.945293664932251,0.6353068351745605,1243.0,2456.0
4,0.737278190565606,0.2982761685348228,0.7016869783401489,0.6954792737960815,0.7019631862640381,0.8211116194725037,0.7031999826431274,0.7575953602790833,5000.0,4282.0,0.5854447484016418,0.7534689903259277,0.6589139699935913,4324.0,5565.0,0.5789257884025574,0.480599045753479,0.5251999497413635,2938.0,2439.0,0.84349524974823,0.8369459509849548,0.8402078747749329,3091.0,3067.0,0.9147727489471436,0.46081435680389404,0.9265492558479309,0.9854168891906738,0.922324001789093,0.9528270959854126,11136.0,10423.0,0.0390625,0.14705882966518402,0.06172839552164078,68.0,256.0,0.042553190141916275,0.08163265138864517,0.0559440553188324,49.0,94.0,0.6651189923286438,0.9219629764556885,0.7727579474449158,1243.0,1723.0
5,0.7133511630818248,0.2403377662400913,0.7102195024490356,0.7044425010681152,0.7104793787002563,0.8332161903381348,0.7113999724388123,0.7675045728683472,5000.0,4269.0,0.5861329436302185,0.7585569024085999,0.6612903475761414,4324.0,5596.0,0.5996649861335754,0.4874064028263092,0.5377393960952759,2938.0,2388.0,0.8500000238418579,0.8524749279022217,0.8512356877326965,3091.0,3100.0,0.942621648311615,0.5194875597953796,0.9453864097595215,0.9861485362052917,0.9525862336158752,0.9690768718719482,11136.0,10757.0,0.0615384615957737,0.05882352963089943,0.060150377452373505,68.0,65.0,0.20588235557079315,0.2857142984867096,0.23931623995304108,49.0,68.0,0.7179327607154846,0.9275945425033569,0.8094068169593811,1243.0,1606.0
6,0.6911856859301527,0.27252941210861403,0.723637044429779,0.719413161277771,0.7242096662521362,0.838806688785553,0.7253999710083008,0.7779922485351562,5000.0,4324.0,0.5963103771209717,0.7624884247779846,0.6692377924919128,4324.0,5529.0,0.6269214749336243,0.5136147141456604,0.5646398663520813,2938.0,2407.0,0.8655027747154236,0.8660627603530884,0.8657826781272888,3091.0,3093.0,0.9217349290847778,0.48673659563064575,0.9275055527687073,0.9872848987579346,0.9273527264595032,0.9563807845115662,11136.0,10460.0,0.05882352963089943,0.029411764815449715,0.03921568766236305,68.0,34.0,0.15463916957378387,0.30612245202064514,0.2054794579744339,49.0,97.0,0.6162729859352112,0.9444891214370728,0.7458704113960266,1243.0,1905.0
7,0.6678364151778321,0.19340816792815238,0.7308669090270996,0.727552592754364,0.7316792011260986,0.8443777561187744,0.7314000129699707,0.7838388085365295,5000.0,4331.0,0.6014532446861267,0.7657262086868286,0.6737205982208252,4324.0,5505.0,0.6442148685455322,0.5306330919265747,0.5819335579872131,2938.0,2420.0,0.8698740601539612,0.8715626001358032,0.8707175254821777,3091.0,3097.0,0.9547855257987976,0.5485198497772217,0.9574463963508606,0.9868735074996948,0.9654274582862854,0.9760326743125916,11136.0,10894.0,0.05319149047136307,0.07352941483259201,0.06172839552164078,68.0,94.0,0.23170731961727142,0.3877550959587097,0.290076345205307,49.0,82.0,0.8106591701507568,0.930008053779602,0.8662420511245728,1243.0,1426.0
8,0.6528439975033203,0.2437454855588772,0.7354263067245483,0.7328248023986816,0.7366169691085815,0.8558809757232666,0.7364000082015991,0.7916576862335205,5000.0,4302.0,0.5987296104431152,0.7629509568214417,0.6709375381469727,4324.0,5510.0,0.6496289968490601,0.5364193320274353,0.5876211524009705,2938.0,2426.0,0.8776885867118835,0.8845034241676331,0.8810828328132629,3091.0,3115.0,0.9327784776687622,0.5200251936912537,0.9380761384963989,0.9903253316879272,0.9375898241996765,0.9632363319396973,11136.0,10543.0,0.08064515888690948,0.07352941483259201,0.07692307978868484,68.0,62.0,0.1834862381219864,0.40816327929496765,0.2531645596027374,49.0,109.0,0.6677889823913574,0.9573612213134766,0.7867768406867981,1243.0,1782.0
9,0.6336779492596786,0.17909896989231525,0.7483227849006653,0.7459818124771118,0.749381422996521,0.8584474921226501,0.7519999742507935,0.8017057776451111,5000.0,4380.0,0.6143959164619446,0.7738205194473267,0.6849539279937744,4324.0,5446.0,0.6717399954795837,0.5558202862739563,0.6083069443702698,2938.0,2431.0,0.8882429003715515,0.8896797299385071,0.8889607191085815,3091.0,3096.0,0.9553456902503967,0.5500324964523315,0.9600960612297058,0.9870630502700806,0.9660560488700867,0.9764465689659119,11136.0,10899.0,0.041916169226169586,0.10294117778539658,0.059574469923973083,68.0,167.0,0.2266666740179062,0.3469387888908386,0.27419355511665344,49.0,75.0,0.8531365394592285,0.930008053779602,0.8899153470993042,1243.0,1355.0
10,0.6268340524286031,0.1715146586432329,0.7504070997238159,0.7486550807952881,0.7520326375961304,0.865217387676239,0.7562000155448914,0.807043731212616,5000.0,4370.0,0.6140092015266418,0.7703515291213989,0.6833521127700806,4324.0,5425.0,0.6674708724021912,0.5650101900100708,0.6119815707206726,2938.0,2487.0,0.8951481580734253,0.8893561959266663,0.8922427892684937,3091.0,3071.0,0.9579865336418152,0.5681084394454956,0.9603337049484253,0.9881749153137207,0.9680315852165222,0.9779995679855347,11136.0,10909.0,0.08988764137029648,0.11764705926179886,0.10191082954406738,68.0,89.0,0.2530120611190796,0.4285714328289032,0.3181818127632141,49.0,83.0,0.8212013840675354,0.9348350763320923,0.874341607093811,1243.0,1415.0
11,0.6172521729643147,0.17766240777928963,0.7547059059143066,0.7523201107978821,0.7560916543006897,0.8742514848709106,0.7591999769210815,0.8126739263534546,5000.0,4342.0,0.6151183843612671,0.7809898257255554,0.6882005333900452,4324.0,5490.0,0.6737967729568481,0.5575221180915833,0.6101694703102112,2938.0,2431.0,0.8983818888664246,0.8980912566184998,0.8982365131378174,3091.0,3090.0,0.9579865336418152,0.5758709907531738,0.9595510959625244,0.9899659156799316,0.9656968116760254,0.9776808023452759,11136.0,10863.0,0.13333334028720856,0.11764705926179886,0.125,68.0,60.0,0.27272728085517883,0.4285714328289032,0.3333333432674408,49.0,77.0,0.7941176295280457,0.9557521939277649,0.8674699068069458,1243.0,1496.0
12,0.6036238776519894,0.1696479426520636,0.7622614502906799,0.7610482573509216,0.7636779546737671,0.873171865940094,0.76419997215271,0.8150597214698792,5000.0,4376.0,0.6238244771957397,0.7823774218559265,0.6941623091697693,4324.0,5423.0,0.694376528263092,0.5799863934516907,0.6320474743843079,2938.0,2454.0,0.9016128778457642,0.9042381048202515,0.902923583984375,3091.0,3100.0,0.9565460681915283,0.5666987299919128,0.9571083188056946,0.990495502948761,0.9639008641242981,0.9770172238349915,11136.0,10837.0,0.05714285746216774,0.029411764815449715,0.03883495181798935,68.0,35.0,0.375,0.4285714328289032,0.4000000059604645,49.0,56.0,0.7627550959587097,0.9621882438659668,0.8509427309036255,1243.0,1568.0
13,0.5964390069246293,0.23347713056799319,0.7641503214836121,0.7630767226219177,0.7657080292701721,0.8757679462432861,0.7698000073432922,0.8193719983100891,5000.0,4395.0,0.6238174438476562,0.7777521014213562,0.6923314332962036,4324.0,5391.0,0.6906591057777405,0.5813478827476501,0.6313065886497498,2938.0,2473.0,0.9088558554649353,0.9097379446029663,0.9092966914176941,3091.0,3094.0,0.9358994960784912,0.5334039926528931,0.9400697946548462,0.9888794422149658,0.9422593116760254,0.9650066494941711,11136.0,10611.0,0.0,0.0,0.0,68.0,77.0,0.33870968222618103,0.4285714328289032,0.37837839126586914,49.0,62.0,0.6764032244682312,0.9501206874847412,0.7902308702468872,1243.0,1746.0
14,0.5944084586575628,0.19226292596744074,0.7654529809951782,0.7638099193572998,0.7667784690856934,0.8737339377403259,0.7764000296592712,0.822196364402771,5000.0,4443.0,0.6288021206855774,0.7745143175125122,0.6940932869911194,4324.0,5326.0,0.6908504366874695,0.5833900570869446,0.6325890421867371,2938.0,2481.0,0.904608428478241,0.908120334148407,0.9063609838485718,3091.0,3103.0,0.9478232860565186,0.5374187231063843,0.9537320733070374,0.9905836582183838,0.9541127681732178,0.9720062017440796,11136.0,10726.0,0.04964539036154747,0.10294117778539658,0.06698564440011978,68.0,141.0,0.17073170840740204,0.4285714328289032,0.24418604373931885,49.0,123.0,0.7908366322517395,0.95816570520401,0.8664969205856323,1243.0,1506.0
15,0.5838593679480255,0.17139819112446758,0.7674721479415894,0.7659957408905029,0.768704891204834,0.872150182723999,0.7803999781608582,0.823728084564209,5000.0,4474.0,0.6283467411994934,0.7761332392692566,0.6944645643234253,4324.0,5341.0,0.7034454345703125,0.5837303996086121,0.6380208134651184,2938.0,2438.0,0.9064516425132751,0.9090909361839294,0.9077693223953247,3091.0,3100.0,0.9559859037399292,0.5530516505241394,0.9578757286071777,0.9896717071533203,0.9637212753295898,0.9765241146087646,11136.0,10844.0,0.0615384615957737,0.05882352963089943,0.060150377452373505,68.0,65.0,0.25,0.40816327929496765,0.3100775182247162,49.0,80.0,0.7896482944488525,0.9573612213134766,0.8654545545578003,1243.0,1507.0
16,0.5760725524276495,0.1925537936041689,0.7713801860809326,0.7701252698898315,0.7727816104888916,0.8783116340637207,0.7824000120162964,0.8275862336158752,5000.0,4454.0,0.632308840751648,0.7802960276603699,0.6985507011413574,4324.0,5336.0,0.705476701259613,0.5918992757797241,0.6437164545059204,2938.0,2465.0,0.9096190929412842,0.9116790890693665,0.9106479287147522,3091.0,3098.0,0.9479033350944519,0.5403634309768677,0.9514670372009277,0.9904930591583252,0.954292356967926,0.9720557928085327,11136.0,10729.0,0.06578947603702545,0.07352941483259201,0.0694444477558136,68.0,76.0,0.20588235557079315,0.4285714328289032,0.2781457006931305,49.0,102.0,0.750157356262207,0.9589702486991882,0.8418079018592834,1243.0,1589.0
17,0.568471528061976,0.20719662702182676,0.7722269296646118,0.7712389230728149,0.7734982967376709,0.8739946484565735,0.7824000120162964,0.8256648182868958,5000.0,4476.0,0.633789598941803,0.781683623790741,0.700010359287262,4324.0,5333.0,0.7152209281921387,0.5949625372886658,0.6495726704597473,2938.0,2444.0,0.9083871245384216,0.9110320210456848,0.9097076654434204,3091.0,3100.0,0.9447023272514343,0.5571624040603638,0.9504744410514832,0.99137282371521,0.9493534564971924,0.9699082374572754,11136.0,10664.0,0.05421686917543411,0.13235294818878174,0.07692307978868484,68.0,166.0,0.28169015049934387,0.40816327929496765,0.3333333432674408,49.0,71.0,0.7548589110374451,0.9686242938041687,0.8484848737716675,1243.0,1595.0
18,0.5669776449600855,0.15860834121561188,0.7744414806365967,0.7740076184272766,0.7758551239967346,0.8771138787269592,0.777999997138977,0.8245893120765686,5000.0,4435.0,0.6379861235618591,0.7853838801383972,0.7040530443191528,4324.0,5323.0,0.7151466608047485,0.605854332447052,0.655979335308075,2938.0,2489.0,0.9092079997062683,0.9136201739311218,0.9114087224006653,3091.0,3106.0,0.9566261172294617,0.5449026226997375,0.9579489827156067,0.9899474382400513,0.9639008641242981,0.9767505526542664,11136.0,10843.0,0.05000000074505806,0.029411764815449715,0.03703703731298447,68.0,40.0,0.23076923191547394,0.4285714328289032,0.30000001192092896,49.0,91.0,0.7864651679992676,0.962992787361145,0.8658227920532227,1243.0,1522.0
19,0.5562002689267198,0.1963116130398591,0.7784797549247742,0.7780211567878723,0.7798226475715637,0.8787338137626648,0.7883999943733215,0.8311195373535156,5000.0,4486.0,0.6401364207267761,0.7812210917472839,0.703676700592041,4324.0,5277.0,0.7219532132148743,0.6089176535606384,0.6606351733207703,2938.0,2478.0,0.9135603904724121,0.9197670817375183,0.9166532158851624,3091.0,3112.0,0.9488636255264282,0.5435899496078491,0.9498602747917175,0.9910472631454468,0.954292356967926,0.9723226428031921,11136.0,10723.0,0.0,0.0,0.0,68.0,25.0,0.3913043439388275,0.36734694242477417,0.378947377204895,49.0,46.0,0.7121034264564514,0.9750603437423706,0.8230899572372437,1243.0,1702.0
20,0.5518645718383293,0.22377869832422345,0.7836253643035889,0.7841575145721436,0.7853743433952332,0.8851503133773804,0.7892000079154968,0.8344258666038513,5000.0,4458.0,0.6441031694412231,0.7856151461601257,0.7078558206558228,4324.0,5274.0,0.7295049428939819,0.6269571185112,0.6743547320365906,2938.0,2525.0,0.9192506670951843,0.920737624168396,0.91999351978302,3091.0,3096.0,0.9346991181373596,0.516308069229126,0.9403830170631409,0.9915527701377869,0.9381285905838013,0.9641011357307434,11136.0,10536.0,0.01123595517128706,0.014705882407724857,0.012738853693008423,68.0,89.0,0.2075471729040146,0.44897958636283875,0.28387096524238586,49.0,106.0,0.6855524182319641,0.9734513163566589,0.8045212626457214,1243.0,1765.0
21,0.5411710814572871,0.1936880347492826,0.7846674919128418,0.7847733497619629,0.7862290740013123,0.88625168800354,0.7915999889373779,0.8362560868263245,5000.0,4466.0,0.6445874571800232,0.7876965999603271,0.7089924812316895,4324.0,5284.0,0.7293835282325745,0.6201497912406921,0.6703458428382874,2938.0,2498.0,0.9214170575141907,0.9255903959274292,0.9234990477561951,3091.0,3105.0,0.9479833841323853,0.5492322444915771,0.9512715339660645,0.9919580817222595,0.9525862336158752,0.9718735814094543,11136.0,10694.0,0.0625,0.07352941483259201,0.06756756454706192,68.0,80.0,0.25974026322364807,0.40816327929496765,0.3174603283405304,49.0,77.0,0.7373860478401184,0.975864827632904,0.8400276899337769,1243.0,1645.0
22,0.5383320955870052,0.24078869943380776,0.7872077226638794,0.7866760492324829,0.7885816097259521,0.8853912949562073,0.798799991607666,0.8398696184158325,5000.0,4511.0,0.650551974773407,0.7904717922210693,0.7137189507484436,4324.0,5254.0,0.7309542894363403,0.6204901337623596,0.6712076663970947,2938.0,2494.0,0.9214608669281006,0.9223552346229553,0.9219078421592712,3091.0,3094.0,0.9255762100219727,0.5350968241691589,0.9390727877616882,0.9926053881645203,0.9281609058380127,0.9593020677566528,11136.0,10413.0,0.0441988967359066,0.23529411852359772,0.07441860437393188,68.0,362.0,0.21348313987255096,0.3877550959587097,0.2753623127937317,49.0,89.0,0.7322303652763367,0.9613837599754333,0.8313043713569641,1243.0,1632.0
23,0.5309910996196171,0.19532857415006707,0.7865563631057739,0.7866672277450562,0.788158118724823,0.8858610391616821,0.7932000160217285,0.8369737267494202,5000.0,4477.0,0.6507149934768677,0.7893154621124268,0.7133451700210571,4324.0,5245.0,0.7264856100082397,0.6283186078071594,0.6738455891609192,2938.0,2541.0,0.9226537346839905,0.9223552346229553,0.9225044250488281,3091.0,3090.0,0.9435019493103027,0.5319339036941528,0.9486088156700134,0.9900721311569214,0.9492636322975159,0.9692385196685791,11136.0,10677.0,0.0317460335791111,0.05882352963089943,0.04123711213469505,68.0,126.0,0.21590909361839294,0.3877550959587097,0.277372270822525,49.0,88.0,0.7451713681221008,0.9621882438659668,0.8398876190185547,1243.0,1605.0
