epoch,train_loss,val_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_precision_no_damage,train_recall_no_damage,train_f1_no_damage,train_support_no_damage,train_predicted_no_damage,train_precision_minor_damage,train_recall_minor_damage,train_f1_minor_damage,train_support_minor_damage,train_predicted_minor_damage,train_precision_major_damage,train_recall_major_damage,train_f1_major_damage,train_support_major_damage,train_predicted_major_damage,train_precision_destroyed,train_recall_destroyed,train_f1_destroyed,train_support_destroyed,train_predicted_destroyed,val_accuracy,val_macro_f1,val_weighted_f1,val_precision_no_damage,val_recall_no_damage,val_f1_no_damage,val_support_no_damage,val_predicted_no_damage,val_precision_minor_damage,val_recall_minor_damage,val_f1_minor_damage,val_support_minor_damage,val_predicted_minor_damage,val_precision_major_damage,val_recall_major_damage,val_f1_major_damage,val_support_major_damage,val_predicted_major_damage,val_precision_destroyed,val_recall_destroyed,val_f1_destroyed,val_support_destroyed,val_predicted_destroyed
1,0.9241737968912732,1.6590309997501276,0.4030444920063019,0.34421366453170776,0.3450808823108673,0.7222222089767456,0.043374642729759216,0.08183453232049942,2098.0,126.0,0.34765100479125977,0.6028863787651062,0.44100120663642883,2148.0,3725.0,0.3828238844871521,0.7471590638160706,0.5062560439109802,2112.0,4122.0,0.843033492565155,0.2190650850534439,0.3477628231048584,2182.0,567.0,0.06009923294186592,0.1534891277551651,0.08674772828817368,1.0,0.018318966031074524,0.035978835076093674,11136.0,204.0,0.0052860332652926445,0.6617646813392639,0.010488288477063179,68.0,8513.0,0.009673519060015678,0.6530612111091614,0.019064640626311302,49.0,3308.0,0.9978768825531006,0.37811747193336487,0.5484247207641602,1243.0,471.0
2,0.7284167016043646,1.410369561608795,0.5331381559371948,0.4958512783050537,0.4972732365131378,0.7970660328865051,0.15464895963668823,0.2590385377407074,2108.0,409.0,0.43358394503593445,0.7382645606994629,0.5463157892227173,2109.0,3591.0,0.5068984627723694,0.8403476476669312,0.6323580145835876,2186.0,3624.0,0.9093886613845825,0.3897987902164459,0.5456927418708801,2137.0,916.0,0.19542253017425537,0.24451227486133575,0.3068486750125885,0.9722991585731506,0.15759697556495667,0.2712309658527374,11136.0,1805.0,0.00486425356939435,0.6323529481887817,0.009654243476688862,68.0,8840.0,0.023217247799038887,0.5714285969734192,0.04462151229381561,49.0,1206.0,0.9550387859344482,0.4955752193927765,0.6525423526763916,1243.0,645.0
3,0.596931354160166,1.3132836882148862,0.5990632176399231,0.5697788000106812,0.5704956650733948,0.8057432174682617,0.22671101987361908,0.3538575768470764,2104.0,592.0,0.49176207184791565,0.810773491859436,0.6122023463249207,2172.0,3581.0,0.5710399150848389,0.8944128751754761,0.6970479488372803,2112.0,3308.0,0.9338998794555664,0.4595724940299988,0.6160074472427368,2152.0,1059.0,0.17485594749450684,0.27276545763015747,0.25120264291763306,0.9914529919624329,0.1041666641831398,0.18852591514587402,11136.0,1170.0,0.0054274084977805614,0.7647058963775635,0.010778319090604782,68.0,9581.0,0.03116147220134735,0.44897958636283875,0.058278147131204605,49.0,706.0,0.9153031706809998,0.765084445476532,0.8334794044494629,1243.0,1039.0
4,0.5067639997166195,1.4431457723040715,0.6421545743942261,0.6207320690155029,0.6202914714813232,0.8464285731315613,0.32780084013938904,0.47258225083351135,2169.0,840.0,0.5257309675216675,0.8615237474441528,0.6529871225357056,2087.0,3420.0,0.6192546486854553,0.9240037202835083,0.7415395975112915,2158.0,3220.0,0.9254717230796814,0.4614299237728119,0.6158192157745361,2126.0,1060.0,0.19030089676380157,0.24111458659172058,0.2941468358039856,0.9939024448394775,0.14637212455272675,0.2551659345626831,11136.0,1640.0,0.005802250001579523,0.720588207244873,0.011511805467307568,68.0,8445.0,0.014660964719951153,0.4897959232330322,0.02846975065767765,49.0,1637.0,0.8720930218696594,0.5430410504341125,0.6693108677864075,1243.0,774.0
5,0.42390864205717593,1.083925903982023,0.6884074807167053,0.6708014607429504,0.6717953681945801,0.8636363744735718,0.3901623785495758,0.5375000238418579,2094.0,946.0,0.558590292930603,0.8904494643211365,0.686518669128418,2136.0,3405.0,0.6838946342468262,0.9495370388031006,0.7951153516769409,2160.0,2999.0,0.9319327473640442,0.515813946723938,0.6640718579292297,2150.0,1190.0,0.4982394278049469,0.3769293427467346,0.6475132703781128,0.9919801354408264,0.4665050208568573,0.6345813274383545,11136.0,5237.0,0.005681818351149559,0.38235294818878174,0.011197243817150593,68.0,4576.0,0.02052597887814045,0.6530612111091614,0.03980099409818649,49.0,1559.0,0.8656583428382874,0.782783567905426,0.822137713432312,1243.0,1124.0
6,0.3610472261682432,0.99602112162601,0.7293910980224609,0.7149615287780762,0.7159414887428284,0.874876856803894,0.42671793699264526,0.5736433863639832,2081.0,1015.0,0.5970816016197205,0.9197247624397278,0.7240881323814392,2180.0,3358.0,0.7373520135879517,0.9616284370422363,0.8346872329711914,2137.0,2787.0,0.928260862827301,0.5980392098426819,0.72742760181427,2142.0,1380.0,0.4998399615287781,0.3431934416294098,0.6241629719734192,0.9904538989067078,0.4565373659133911,0.624992311000824,11136.0,5133.0,0.0062716263346374035,0.4264705777168274,0.012361465953290462,68.0,4624.0,0.03382353112101555,0.4693877696990967,0.06310013681650162,49.0,680.0,0.5390966534614563,0.8930007815361023,0.6723198294639587,1243.0,2059.0
7,0.33349004560865264,0.8737176757334443,0.7401639223098755,0.7287741899490356,0.7290140986442566,0.8734622001647949,0.46710526943206787,0.6086956262588501,2128.0,1138.0,0.608161985874176,0.915473461151123,0.7308259606361389,2165.0,3259.0,0.7481962442398071,0.9664492011070251,0.8434323072433472,2146.0,2772.0,0.9270605444908142,0.6049500107765198,0.7321428656578064,2101.0,1371.0,0.5859475135803223,0.384968101978302,0.7179771661758423,0.9896079301834106,0.5643857717514038,0.7188196778297424,11136.0,6351.0,0.005098980385810137,0.25,0.00999412126839161,68.0,3334.0,0.018060199916362762,0.5510203838348389,0.03497409448027611,49.0,1495.0,0.7545592784881592,0.7988736629486084,0.7760844230651855,1243.0,1316.0
8,0.3023449041033059,0.4938971395068385,0.7694379687309265,0.7621574401855469,0.7617462277412415,0.8852327466011047,0.511358380317688,0.6482515335083008,2157.0,1246.0,0.6253988742828369,0.9306742548942566,0.7480915784835815,2106.0,3134.0,0.7844926118850708,0.9749645590782166,0.8694186806678772,2117.0,2631.0,0.944408118724823,0.6685185432434082,0.782867968082428,2160.0,1529.0,0.7989756464958191,0.4525887072086334,0.8639441132545471,0.9874678254127502,0.7924748659133911,0.8792905807495117,11136.0,8937.0,0.004923076834529638,0.11764705926179886,0.009450679644942284,68.0,1625.0,0.06738544255495071,0.5102040767669678,0.1190476194024086,49.0,371.0,0.7204094529151917,0.9058728814125061,0.8025659322738647,1243.0,1563.0
9,0.2600109689635284,0.6823352503559321,0.7978922724723816,0.7923218011856079,0.791542649269104,0.9055059552192688,0.5605711936950684,0.6924608945846558,2171.0,1344.0,0.6661211252212524,0.9469520449638367,0.7820907235145569,2149.0,3055.0,0.8104933500289917,0.98197340965271,0.8880308866500854,2108.0,2554.0,0.9401386380195618,0.7064393758773804,0.8067045211791992,2112.0,1587.0,0.68365877866745,0.4291582703590393,0.7979558706283569,0.9883996844291687,0.6733117699623108,0.8009827733039856,11136.0,7586.0,0.0060145617462694645,0.27941176295280457,0.01177564263343811,68.0,3159.0,0.03294892981648445,0.40816327929496765,0.060975611209869385,49.0,607.0,0.8793706297874451,0.8093322515487671,0.8428990244865417,1243.0,1144.0
10,0.25135710910799797,0.8895458585018163,0.8063231706619263,0.800319254398346,0.8009016513824463,0.8993238210678101,0.579380452632904,0.7047394514083862,2066.0,1331.0,0.6795706152915955,0.9431151151657104,0.7899413704872131,2215.0,3074.0,0.8253275156021118,0.9774330258369446,0.8949633836746216,2127.0,2519.0,0.9412128925323486,0.7134146094322205,0.8116328716278076,2132.0,1616.0,0.6764564514160156,0.4008541703224182,0.7817142605781555,0.9886944890022278,0.6596623659133911,0.7913389801979065,11136.0,7430.0,0.005511022172868252,0.1617647111415863,0.010658915154635906,68.0,1996.0,0.01769331656396389,0.5510203838348389,0.034285712987184525,49.0,1526.0,0.6923575401306152,0.8600161075592041,0.7671331167221069,1243.0,1544.0
