epoch,train_loss,val_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_precision_no_damage,train_recall_no_damage,train_f1_no_damage,train_support_no_damage,train_predicted_no_damage,train_precision_minor_damage,train_recall_minor_damage,train_f1_minor_damage,train_support_minor_damage,train_predicted_minor_damage,train_precision_major_damage,train_recall_major_damage,train_f1_major_damage,train_support_major_damage,train_predicted_major_damage,train_precision_destroyed,train_recall_destroyed,train_f1_destroyed,train_support_destroyed,train_predicted_destroyed,val_accuracy,val_macro_f1,val_weighted_f1,val_precision_no_damage,val_recall_no_damage,val_f1_no_damage,val_support_no_damage,val_predicted_no_damage,val_precision_minor_damage,val_recall_minor_damage,val_f1_minor_damage,val_support_minor_damage,val_predicted_minor_damage,val_precision_major_damage,val_recall_major_damage,val_f1_major_damage,val_support_major_damage,val_predicted_major_damage,val_precision_destroyed,val_recall_destroyed,val_f1_destroyed,val_support_destroyed,val_predicted_destroyed
16,0.1579422348519651,2.339636039932061,0.7172783017158508,0.6896657943725586,0.6924731731414795,0.9026548862457275,0.3256705105304718,0.47864851355552673,1566.0,565.0,0.5702097415924072,0.9798411726951599,0.7208988666534424,1637.0,2813.0,0.7485166788101196,0.9921355247497559,0.853277862071991,1653.0,2191.0,0.9649845361709595,0.5564132928848267,0.7058380246162415,1684.0,971.0,0.17877720296382904,0.24246633052825928,0.2722203731536865,0.9929922819137573,0.1272449642419815,0.2255830615758896,11136.0,1427.0,0.00652841804549098,0.75,0.01294416282325983,68.0,7812.0,0.008699254132807255,0.4285714328289032,0.01705237478017807,49.0,2414.0,0.8837485313415527,0.5993564128875732,0.7142857313156128,1243.0,843.0
17,0.15489451812534796,1.9686774736856256,0.7253822684288025,0.7046549320220947,0.7054135203361511,0.9265367388725281,0.37798166275024414,0.536924421787262,1635.0,667.0,0.5735294222831726,0.9756097793579102,0.7223894596099854,1599.0,2720.0,0.7550274133682251,0.9880383014678955,0.8559585213661194,1672.0,2188.0,0.9471502304077148,0.5593635439872742,0.7033474445343018,1634.0,965.0,0.2627240717411041,0.28270697593688965,0.3755750358104706,0.9951327443122864,0.2019576132297516,0.3357718586921692,11136.0,2260.0,0.006344933528453112,0.4852941036224365,0.01252609584480524,68.0,5201.0,0.00827549397945404,0.6326530575752258,0.016337286680936813,49.0,3746.0,0.7525213360786438,0.7803700566291809,0.7661927342414856,1243.0,1289.0
18,0.158813782345231,1.706047571528598,0.7328746318817139,0.7151679992675781,0.7141720056533813,0.9363905191421509,0.3917079269886017,0.5523560047149658,1616.0,676.0,0.5948182940483093,0.9729252457618713,0.7382760047912598,1699.0,2779.0,0.7451550364494324,0.9909793734550476,0.8506637215614319,1552.0,2064.0,0.9490695595741272,0.5791990160942078,0.7193763852119446,1673.0,1021.0,0.25104033946990967,0.26713061332702637,0.3609820008277893,0.9891843199729919,0.19710847735404968,0.32871583104133606,11136.0,2219.0,0.00662331422790885,0.8088235259056091,0.013139034621417522,68.0,8304.0,0.024242423474788666,0.3265306055545807,0.04513399302959442,49.0,660.0,0.6633663177490234,0.7007240653038025,0.6815336346626282,1243.0,1313.0
19,0.14913209807582017,2.116523933265825,0.7420489192008972,0.7231063842773438,0.7248073816299438,0.929088294506073,0.40555906295776367,0.5646438002586365,1583.0,691.0,0.5911401510238647,0.9795427322387695,0.7373188138008118,1662.0,2754.0,0.7816091775894165,0.9878934621810913,0.8727272748947144,1652.0,2088.0,0.944389283657074,0.578819215297699,0.7177358269691467,1643.0,1007.0,0.20718629658222198,0.25683659315109253,0.31224292516708374,0.991428554058075,0.15580101311206818,0.2692844867706299,11136.0,1750.0,0.006762351840734482,0.720588207244873,0.013398961164057255,68.0,7246.0,0.010023130103945732,0.5306122303009033,0.01967461220920086,49.0,2594.0,0.8598234057426453,0.6267095804214478,0.7249883413314819,1243.0,906.0
20,0.1507664495306771,1.6902557238364768,0.7545871734619141,0.740957498550415,0.7401459813117981,0.9286657571792603,0.4278758466243744,0.5858333110809326,1643.0,757.0,0.6052631735801697,0.9781287908554077,0.7477937936782837,1646.0,2660.0,0.7749999761581421,0.9881250262260437,0.8686813116073608,1600.0,2040.0,0.9612188339233398,0.6305269598960876,0.761521577835083,1651.0,1083.0,0.2836107611656189,0.28889110684394836,0.415207177400589,0.9954971671104431,0.23823635280132294,0.38446488976478577,11136.0,2665.0,0.007824726402759552,0.8088235259056091,0.015499507077038288,68.0,7029.0,0.014293568208813667,0.5306122303009033,0.02783725969493389,49.0,1819.0,0.8240081667900085,0.6516492366790771,0.7277628183364868,1243.0,983.0
21,0.1343323524587038,1.7339182851962327,0.7643730640411377,0.7495686411857605,0.7505622506141663,0.9245283007621765,0.43144655227661133,0.588336169719696,1590.0,742.0,0.613063395023346,0.9774665236473083,0.7535211443901062,1642.0,2618.0,0.7945544719696045,0.9913526773452759,0.8821104764938354,1619.0,2020.0,0.9508620500564575,0.6530491709709167,0.7743067741394043,1689.0,1160.0,0.2683258652687073,0.2724602520465851,0.37933650612831116,0.9957283139228821,0.20932112634181976,0.34592267870903015,11136.0,2341.0,0.007356714922934771,0.6323529481887817,0.014544224366545677,68.0,5845.0,0.008350730873644352,0.4897959232330322,0.01642148569226265,49.0,2874.0,0.6650418043136597,0.7683025002479553,0.7129526138305664,1243.0,1436.0
22,0.11588934101164342,2.2160363074099108,0.7938838005065918,0.7856455445289612,0.784542977809906,0.9199573397636414,0.5217917561531067,0.6658941507339478,1652.0,937.0,0.6578512191772461,0.9808995723724365,0.7875339984893799,1623.0,2420.0,0.8148913979530334,0.9943217635154724,0.8957090377807617,1585.0,1934.0,0.93034428358078,0.6916666626930237,0.7934448719024658,1680.0,1249.0,0.2354353368282318,0.26133233308792114,0.3331785798072815,0.9958613514900208,0.17286278307437897,0.2945902645587921,11136.0,1933.0,0.007131537422537804,0.7941176295280457,0.014136125333607197,68.0,7572.0,0.014556962065398693,0.4693877696990967,0.02823818288743496,49.0,1580.0,0.6661942005157471,0.7562349438667297,0.708364725112915,1243.0,1411.0
23,0.11154086261805965,2.9710906960160646,0.8033639192581177,0.7956212759017944,0.7956774234771729,0.9194560647010803,0.5435992479324341,0.6832491159439087,1617.0,956.0,0.6576687097549438,0.9834862351417542,0.7882353067398071,1635.0,2445.0,0.8386257290840149,0.9950586557388306,0.9101694822311401,1619.0,1921.0,0.9490968585014343,0.6926302909851074,0.8008313179016113,1669.0,1218.0,0.12403969466686249,0.2161298245191574,0.15197797119617462,0.9961612224578857,0.04660560190677643,0.0890452116727829,11136.0,521.0,0.0062357098795473576,0.8823529481887817,0.012383900582790375,68.0,9622.0,0.01840490847826004,0.36734694242477417,0.0350535549223423,49.0,978.0,0.6930909156799316,0.7666934728622437,0.728036642074585,1243.0,1375.0
24,0.1231314013462241,1.5604777159979162,0.7865443229675293,0.7744978666305542,0.7760313749313354,0.9240506291389465,0.49937811493873596,0.6483649611473083,1608.0,869.0,0.6422861814498901,0.9846813678741455,0.7774552702903748,1632.0,2502.0,0.8096385598182678,0.9923213124275208,0.8917197585105896,1693.0,2075.0,0.9634369015693665,0.6558805108070374,0.7804516553878784,1607.0,1094.0,0.38140204548835754,0.3291441798210144,0.5160610675811768,0.9964413046836853,0.32686781883239746,0.4922577738761902,11136.0,3653.0,0.007885905914008617,0.6911764740943909,0.015593894757330418,68.0,5960.0,0.017069701105356216,0.4897959232330322,0.03298969194293022,49.0,1406.0,0.7142857313156128,0.848753035068512,0.7757353186607361,1243.0,1477.0
25,0.10361763431531627,1.067732590391203,0.8188073635101318,0.8116689920425415,0.8123269081115723,0.9283667802810669,0.5952234864234924,0.7253731489181519,1633.0,1047.0,0.6890034079551697,0.9852579832077026,0.8109201192855835,1628.0,2328.0,0.8315894603729248,0.9958233833312988,0.9063263535499573,1676.0,2007.0,0.9585492014884949,0.6924516558647156,0.8040565252304077,1603.0,1158.0,0.5739436745643616,0.38550305366516113,0.7145071625709534,0.9915456771850586,0.5581896305084229,0.7142775058746338,11136.0,6269.0,0.011511895805597305,0.44117647409439087,0.02243829518556595,68.0,2606.0,0.012043512426316738,0.6326530575752258,0.023637056350708008,49.0,2574.0,0.8548232913017273,0.7200321555137634,0.7816593647003174,1243.0,1047.0
