epoch,train_loss,val_loss,train_damage_dice,val_damage_dice,val_building_only_damage_dice,val_rare_class_recall,val_pre_building_dice,val_post_building_dice
1,6.446751987232881,5.544374319223257,0.09042692184448242,0.1392344832420349,0.22887039184570312,4.335746605493851e-12,0.5307814478874207,0.5065963268280029
2,4.5725667392506315,3.3871229856442184,0.12351352721452713,0.1624067723751068,0.20678071677684784,4.335746605493851e-12,0.5783503651618958,0.5524240732192993
3,3.0529571519178504,2.127640562179761,0.11994528770446777,0.12037257850170135,0.126268208026886,4.335746605493851e-12,0.6356149315834045,0.6214857697486877
4,2.4265197620672336,1.943672082363031,0.12091992050409317,0.15649321675300598,0.17721806466579437,4.335746605493851e-12,0.6419928669929504,0.6305068135261536
5,2.16605640930288,2.002365598311791,0.13449041545391083,0.15945734083652496,0.22179333865642548,4.335746605493851e-12,0.6030078530311584,0.602027416229248
6,1.9769348782651566,1.557760816354018,0.14647172391414642,0.1593700498342514,0.1709134429693222,4.335746605493851e-12,0.7293508052825928,0.7265374064445496
7,1.912590878500658,1.7340251833964617,0.1548139452934265,0.16519874334335327,0.22364047169685364,4.335746605493851e-12,0.6416858434677124,0.6406649351119995
8,1.7983487683184007,1.5378079414367676,0.15942388772964478,0.16575588285923004,0.17720402777194977,4.335746605493851e-12,0.7588240504264832,0.757864773273468
9,1.6653314471244811,1.4640082319577534,0.16412872076034546,0.16638964414596558,0.1786973476409912,4.335746605493851e-12,0.7552343606948853,0.7547972798347473
10,1.7148420354899239,1.4407647083967159,0.16358305513858795,0.15737958252429962,0.16813844442367554,4.335746605493851e-12,0.7490805387496948,0.7502812743186951
11,1.6037808933678794,1.55884396418547,0.16969995200634003,0.17110291123390198,0.21669691801071167,4.335746605493851e-12,0.6749629974365234,0.676063597202301
12,1.578013384692809,1.5279992864682124,0.1691613495349884,0.17366038262844086,0.22552087903022766,4.209238977637142e-05,0.690886914730072,0.6926976442337036
13,1.5387873351573944,1.3869433723963225,0.16934388875961304,0.18068522214889526,0.216242715716362,1.2160025107732508e-05,0.7241771221160889,0.7262929677963257
14,1.5015606462955475,1.3153898181059422,0.17468249797821045,0.18362313508987427,0.20986218750476837,5.331702413968742e-05,0.7565712332725525,0.7573627233505249
15,1.4630525164744432,1.325654657987448,0.17378370463848114,0.1801871508359909,0.20062293112277985,4.6769359869358595e-06,0.7589620351791382,0.7602679133415222
16,1.4042247656513662,1.2930698425341876,0.17899443209171295,0.19220052659511566,0.20643578469753265,0.008888975717127323,0.7719836831092834,0.772476851940155
17,1.4367383729009067,1.3340853055318196,0.17763185501098633,0.18321062624454498,0.20899109542369843,0.0029679806903004646,0.7605044841766357,0.7600956559181213
18,1.3824462554034065,1.405272512863844,0.1851935237646103,0.18164220452308655,0.22252145409584045,0.0003844437887892127,0.7174930572509766,0.7183135747909546
19,1.4558479004046496,1.2247580656638513,0.18456849455833435,0.18531553447246552,0.20309576392173767,0.0003713483747560531,0.767893373966217,0.7699472308158875
20,1.4302113336675308,1.2446466149427953,0.18635161221027374,0.1863688826560974,0.20337873697280884,0.001818391028791666,0.7862182855606079,0.7872306108474731
21,1.4342290513655718,1.2154567608466516,0.1937248408794403,0.1929800808429718,0.2154764086008072,0.004236364737153053,0.7592334151268005,0.760445237159729
22,1.31810961190392,1.2531856588828258,0.1968885213136673,0.19626303017139435,0.21662908792495728,0.008523239754140377,0.773962140083313,0.7752197980880737
23,1.3184666097164155,1.207079632159991,0.2070714384317398,0.21111458539962769,0.23326519131660461,0.01608303189277649,0.7650444507598877,0.7666873931884766
24,1.3283804455224206,1.2113207655075269,0.21078547835350037,0.2739368677139282,0.2985941767692566,0.06900063902139664,0.7757909893989563,0.7762515544891357
25,1.3428277881706463,1.1686227718989055,0.22490543127059937,0.2385978102684021,0.2558249235153198,0.03805806115269661,0.7792407274246216,0.7806140780448914
26,1.2943596380598406,1.230484658326858,0.23776526749134064,0.1962394416332245,0.22197225689888,0.005130594130605459,0.7589675784111023,0.7622681856155396
27,1.2631555122487685,1.1551798444527845,0.23948952555656433,0.3569812774658203,0.3890509605407715,0.17878039181232452,0.7814203500747681,0.7823192477226257
28,1.2533079266548157,1.1424368176704798,0.2557961344718933,0.3237793445587158,0.35135748982429504,0.12236350029706955,0.7766105532646179,0.7785418033599854
29,1.2839416381190805,1.1849988591976655,0.26033297181129456,0.3726270794868469,0.4164138436317444,0.2086014300584793,0.7562386989593506,0.7588919997215271
30,1.2594993833233328,1.1927357132618244,0.27427518367767334,0.36252516508102417,0.38368773460388184,0.18722693622112274,0.7806362509727478,0.7815324664115906
31,1.2162324382978327,1.2174537472235851,0.2894880175590515,0.37065377831459045,0.4274689853191376,0.2196212261915207,0.7440380454063416,0.7465372085571289
32,1.207032917001668,1.1404576836488185,0.2917386591434479,0.3919491171836853,0.4360361397266388,0.2468082308769226,0.7691088318824768,0.770560085773468
33,1.2335272505002863,1.1635057972027705,0.2820936441421509,0.29950428009033203,0.3349548280239105,0.09572743624448776,0.7580474615097046,0.7602000832557678
34,1.1922105072175755,1.1138394734798334,0.2945091724395752,0.37668076157569885,0.4087292551994324,0.20714785158634186,0.785224199295044,0.7872845530509949
35,1.2184880961390103,1.1231976869778755,0.29063498973846436,0.39547935128211975,0.43792033195495605,0.2654654383659363,0.7869770526885986,0.7877293229103088
36,1.1781575767432941,1.105035349344596,0.30831408500671387,0.39157384634017944,0.4357665181159973,0.2812510132789612,0.7874744534492493,0.7885255217552185
37,1.1772248383830575,1.0955729759656465,0.3037223815917969,0.3957411050796509,0.435761034488678,0.2592161297798157,0.7898489832878113,0.7913941144943237
38,1.176058424570981,1.11858702928592,0.30355674028396606,0.3975697159767151,0.4398062229156494,0.26296889781951904,0.7758453488349915,0.7771895527839661
39,1.1866305400343502,1.0915325345137181,0.315304160118103,0.3962498605251312,0.4371555745601654,0.2784270942211151,0.7924686670303345,0.7930478453636169
40,1.1977768526357764,1.127465315354176,0.30821219086647034,0.3506892919540405,0.39168429374694824,0.28461000323295593,0.7915561199188232,0.7912284731864929
41,1.1840845020378337,1.085664253968459,0.3065676689147949,0.4001210927963257,0.4459228813648224,0.27360236644744873,0.7795955538749695,0.7811583280563354
42,1.1250025468714098,1.0878138465759082,0.3288118541240692,0.38932812213897705,0.4314648509025574,0.27880123257637024,0.7901424169540405,0.7907039523124695
43,1.1240052836782792,1.0882482895484338,0.32357311248779297,0.3954882323741913,0.44487327337265015,0.28834405541419983,0.7860070466995239,0.7869985699653625
44,1.1306146735654157,1.069396633368272,0.3338712453842163,0.39948341250419617,0.4490468204021454,0.28168973326683044,0.7858918309211731,0.7871695756912231
45,1.110353754022542,1.0681976079940796,0.3249444365501404,0.4015785753726959,0.4446067810058594,0.2759604752063751,0.7901852130889893,0.7912311553955078
46,1.132118440024993,1.0991159005042834,0.32465386390686035,0.3989547789096832,0.44676220417022705,0.2842068374156952,0.7864304184913635,0.7880024313926697
47,1.1469397136393715,1.0709891395691113,0.33181920647621155,0.3996966481208801,0.4464937150478363,0.2834201753139496,0.7822127938270569,0.7831913828849792
48,1.1077724232393154,1.0850917070339887,0.335869699716568,0.39799702167510986,0.44337934255599976,0.2819076478481293,0.7874503135681152,0.7886890769004822
49,1.104112997826408,1.0808249024244456,0.3339821398258209,0.4006677567958832,0.445684015750885,0.2798002362251282,0.7867537140846252,0.7881812453269958
