epoch,train_loss,val_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_precision_no_damage,train_recall_no_damage,train_f1_no_damage,train_support_no_damage,train_predicted_no_damage,train_precision_minor_damage,train_recall_minor_damage,train_f1_minor_damage,train_support_minor_damage,train_predicted_minor_damage,train_precision_major_damage,train_recall_major_damage,train_f1_major_damage,train_support_major_damage,train_predicted_major_damage,train_precision_destroyed,train_recall_destroyed,train_f1_destroyed,train_support_destroyed,train_predicted_destroyed,val_accuracy,val_macro_f1,val_weighted_f1,val_precision_no_damage,val_recall_no_damage,val_f1_no_damage,val_support_no_damage,val_predicted_no_damage,val_precision_minor_damage,val_recall_minor_damage,val_f1_minor_damage,val_support_minor_damage,val_predicted_minor_damage,val_precision_major_damage,val_recall_major_damage,val_f1_major_damage,val_support_major_damage,val_predicted_major_damage,val_precision_destroyed,val_recall_destroyed,val_f1_destroyed,val_support_destroyed,val_predicted_destroyed
11,0.6307191839441657,1.5325555732030698,0.7489089965820312,0.7470729947090149,0.7505341172218323,0.8704133629798889,0.7495999932289124,0.8055018186569214,5000.0,4306.0,0.6105532050132751,0.7733579874038696,0.6823793649673462,4324.0,5477.0,0.6642424464225769,0.5595643520355225,0.6074265837669373,2938.0,2475.0,0.8924071192741394,0.8935619592666626,0.89298415184021,3091.0,3095.0,0.3261043429374695,0.27940434217453003,0.43161287903785706,0.9909940958023071,0.25691452622413635,0.40804392099380493,11136.0,2887.0,0.006605284288525581,0.4852941036224365,0.01303317490965128,68.0,4996.0,0.007358953356742859,0.36734694242477417,0.01442885771393776,49.0,2446.0,0.5366866588592529,0.9356395602226257,0.6821114420890808,1243.0,2167.0
12,0.6188401632631818,1.7971701475046098,0.7558783292770386,0.7547137141227722,0.7575565576553345,0.8712121248245239,0.7590000033378601,0.8112441301345825,5000.0,4356.0,0.6140350699424744,0.7770583033561707,0.6859942674636841,4324.0,5472.0,0.683285653591156,0.5690945982933044,0.6209841966629028,2938.0,2447.0,0.9025341272354126,0.8987382650375366,0.9006322026252747,3091.0,3078.0,0.34387004375457764,0.281809538602829,0.4509398341178894,0.9928848743438721,0.2756824791431427,0.4315434396266937,11136.0,3092.0,0.008528784848749638,0.3529411852359772,0.016655100509524345,68.0,2814.0,0.006734788883477449,0.5918367505073547,0.013318025507032871,49.0,4306.0,0.514010488986969,0.9444891214370728,0.665721595287323,1243.0,2284.0
13,0.6104897017901142,1.22333229548486,0.7553572654724121,0.7535155415534973,0.7566179037094116,0.8747115731239319,0.7581999897956848,0.8122991323471069,5000.0,4334.0,0.6103542447090149,0.7770583033561707,0.683691143989563,4324.0,5505.0,0.6837034225463867,0.5554799437522888,0.612957775592804,2938.0,2387.0,0.8999040722846985,0.910385012626648,0.9051141738891602,3091.0,3127.0,0.5366517305374146,0.3517540991306305,0.6564444303512573,0.9925508499145508,0.49057111144065857,0.6566105484962463,11136.0,5504.0,0.007299270015209913,0.29411765933036804,0.014245014637708664,68.0,2740.0,0.01075268816202879,0.4693877696990967,0.021023765206336975,49.0,2139.0,0.5679129362106323,0.9654062986373901,0.7151370644569397,1243.0,2113.0
14,0.6077407425890367,1.6076712386534953,0.7578323483467102,0.7563548684120178,0.7592229843139648,0.8730813264846802,0.7621999979019165,0.8138814568519592,5000.0,4365.0,0.6181043982505798,0.772201657295227,0.6866132020950317,4324.0,5402.0,0.6853886842727661,0.5731790065765381,0.6242817640304565,2938.0,2457.0,0.8951742053031921,0.9061792492866516,0.9006431102752686,3091.0,3129.0,0.377000629901886,0.3216665983200073,0.5027527213096619,0.9940221905708313,0.3135775923728943,0.47675609588623047,11136.0,3513.0,0.007223942317068577,0.4117647111415863,0.014198782853782177,68.0,3876.0,0.007134363986551762,0.4897959232330322,0.014063873328268528,49.0,3364.0,0.6695352792739868,0.9388576149940491,0.7816476821899414,1243.0,1743.0
15,0.6055385727435351,1.450678985985115,0.7592653036117554,0.758126974105835,0.7604745030403137,0.8692571520805359,0.7605999708175659,0.8113066554069519,5000.0,4375.0,0.6193810105323792,0.7775208353996277,0.6894996166229248,4324.0,5428.0,0.7017398476600647,0.5765827298164368,0.6330344080924988,2938.0,2414.0,0.8922193646430969,0.9052086472511292,0.8986670970916748,3091.0,3136.0,0.42741677165031433,0.2891428768634796,0.537241518497467,0.988677442073822,0.36853447556495667,0.536926805973053,11136.0,4151.0,0.007936508394777775,0.30882352590560913,0.015475313179194927,68.0,2646.0,0.007615091744810343,0.44897958636283875,0.01497617457062006,49.0,2889.0,0.4249110221862793,0.9605792164802551,0.5891931653022766,1243.0,2810.0
16,0.5981198367973168,1.7589594610321246,0.7607633471488953,0.7589749693870544,0.7618485689163208,0.874885618686676,0.7649999856948853,0.8162612318992615,5000.0,4372.0,0.6159868836402893,0.7823774218559265,0.6892827749252319,4324.0,5492.0,0.7002967596054077,0.5622872710227966,0.623749315738678,2938.0,2359.0,0.9009584784507751,0.9123260974884033,0.9066066741943359,3091.0,3130.0,0.31201985478401184,0.25824618339538574,0.40759795904159546,0.9835526347160339,0.24164870381355286,0.3879757821559906,11136.0,2736.0,0.006609749514609575,0.3529411852359772,0.012976479716598988,68.0,3631.0,0.005794702097773552,0.4285714328289032,0.011434794403612614,49.0,3624.0,0.4642714560031891,0.9356395602226257,0.6205976605415344,1243.0,2505.0
17,0.5903963206335903,1.2414003880623052,0.7657135128974915,0.764290988445282,0.7669421434402466,0.8780822157859802,0.7692000269889832,0.8200426697731018,5000.0,4380.0,0.6252771615982056,0.782608687877655,0.6951519846916199,4324.0,5412.0,0.7042078971862793,0.5810074806213379,0.6367027163505554,2938.0,2424.0,0.8986292481422424,0.9120025634765625,0.905266523361206,3091.0,3137.0,0.5315300822257996,0.3435186743736267,0.6503718495368958,0.9906849265098572,0.48706895112991333,0.6530612111091614,11136.0,5475.0,0.006615214981138706,0.2647058963775635,0.012907852418720722,68.0,2721.0,0.011352885514497757,0.4897959232330322,0.022191401571035385,49.0,2114.0,0.5379688739776611,0.9460981488227844,0.6859142780303955,1243.0,2186.0
18,0.5829775894060731,2.2642999710443683,0.7685142755508423,0.7676157355308533,0.7700212597846985,0.8801361918449402,0.7753999829292297,0.8244550824165344,5000.0,4405.0,0.6284429430961609,0.7756706476211548,0.6943380832672119,4324.0,5337.0,0.7044354677200317,0.5946221947669983,0.644887387752533,2938.0,2480.0,0.9009901285171509,0.9126496315002441,0.9067823886871338,3091.0,3131.0,0.2240716964006424,0.22459140419960022,0.2922948896884918,0.9916467666625977,0.14924569427967072,0.2594442665576935,11136.0,1676.0,0.006181318778544664,0.529411792755127,0.012219958938658237,68.0,5824.0,0.007024029735475779,0.3877550959587097,0.01379811204969883,49.0,2705.0,0.47271934151649475,0.8712791800498962,0.6129032373428345,1243.0,2291.0
19,0.5813701925799251,1.8837056623871826,0.7667557001113892,0.7659141421318054,0.7683157324790955,0.8808655738830566,0.7734000086784363,0.8236421942710876,5000.0,4390.0,0.6255159378051758,0.7710453271865845,0.6906981468200684,4324.0,5330.0,0.6957916021347046,0.5908781290054321,0.6390576362609863,2938.0,2495.0,0.9034416675567627,0.9171789288520813,0.9102584719657898,3091.0,3138.0,0.2922535240650177,0.269644558429718,0.3888939917087555,0.9942950010299683,0.2191091924905777,0.3590875566005707,11136.0,2454.0,0.007194244768470526,0.4117647111415863,0.014141414314508438,68.0,3892.0,0.007158726453781128,0.5918367505073547,0.014146341010928154,49.0,4051.0,0.5502620339393616,0.9292035102844238,0.6912028789520264,1243.0,2099.0
20,0.5718544021869699,1.6963826473564139,0.7738552689552307,0.7741799354553223,0.7753158807754517,0.8742166757583618,0.7811999917030334,0.8250950574874878,5000.0,4468.0,0.6321665048599243,0.7726641893386841,0.6953897476196289,4324.0,5285.0,0.7226040959358215,0.6082369089126587,0.6605063676834106,2938.0,2473.0,0.9104573130607605,0.9210611581802368,0.9157285094261169,3091.0,3127.0,0.3477112650871277,0.251090943813324,0.4775394797325134,0.9657142758369446,0.31869611144065857,0.4792383909225464,11136.0,3675.0,0.006313955876976252,0.4264705777168274,0.012443681247532368,68.0,4593.0,0.003234937321394682,0.16326530277729034,0.006344171240925789,49.0,2473.0,0.4324786365032196,0.6106194853782654,0.506337583065033,1243.0,1755.0
21,0.5870082020449142,1.8805570393524436,0.7670162320137024,0.7652565240859985,0.7681306004524231,0.87590092420578,0.7778000235557556,0.8239406943321228,5000.0,4440.0,0.6303281784057617,0.7728954553604126,0.6943694353103638,4324.0,5302.0,0.6989858150482178,0.586453378200531,0.6377938389778137,2938.0,2465.0,0.8970120549201965,0.912973165512085,0.9049222469329834,3091.0,3146.0,0.34699103236198425,0.2560047507286072,0.44257575273513794,0.9910314083099365,0.2778376340866089,0.43400195240974426,11136.0,3122.0,0.006842105183750391,0.38235294818878174,0.013443640433251858,68.0,3800.0,0.00862745102494955,0.44897958636283875,0.016929589211940765,49.0,2550.0,0.3948412835597992,0.9605792164802551,0.5596438050270081,1243.0,3024.0
22,0.5689699545502662,2.8474670012321925,0.7714453339576721,0.7699576616287231,0.7727732062339783,0.8810811042785645,0.7824000120162964,0.8288135528564453,5000.0,4440.0,0.630216121673584,0.7823774218559265,0.6981015205383301,4324.0,5368.0,0.7094122767448425,0.5874744653701782,0.6427108645439148,2938.0,2433.0,0.9071336984634399,0.913296639919281,0.9102047681808472,3091.0,3112.0,0.18165813386440277,0.21100865304470062,0.21547098457813263,0.992300271987915,0.09258261322975159,0.16936345398426056,11136.0,1039.0,0.008806262165307999,0.3970588147640228,0.017230376601219177,68.0,3066.0,0.005014206748455763,0.6122449040412903,0.009946949779987335,49.0,5983.0,0.4908638000488281,0.9509251713752747,0.647493839263916,1243.0,2408.0
23,0.5678928763295213,1.0663153449635563,0.7751579284667969,0.7749536037445068,0.776539146900177,0.8793800473213196,0.7829999923706055,0.8283960819244385,5000.0,4452.0,0.6348304152488708,0.7747455835342407,0.6978439688682556,4324.0,5277.0,0.72294020652771,0.6092579960823059,0.6612486243247986,2938.0,2476.0,0.9040660858154297,0.920737624168396,0.9123256802558899,3091.0,3148.0,0.5947503447532654,0.3681834936141968,0.705253005027771,0.9921436309814453,0.5556752681732178,0.7123697400093079,11136.0,6237.0,0.008254356682300568,0.3970588147640228,0.016172505915164948,68.0,3271.0,0.020506635308265686,0.3469387888908386,0.038724374026060104,49.0,829.0,0.5558128952980042,0.9654062986373901,0.7054673433303833,1243.0,2159.0
24,0.5589600165064136,2.7682004014358803,0.7782843708992004,0.777195930480957,0.7793979644775391,0.8849438428878784,0.7875999808311462,0.8334391713142395,5000.0,4450.0,0.6372364163398743,0.7828399538993835,0.7025736570358276,4324.0,5312.0,0.7249177694320679,0.6000680923461914,0.6566107869148254,2938.0,2432.0,0.9062994718551636,0.9262374639511108,0.916159987449646,3091.0,3159.0,0.21806977689266205,0.1737733781337738,0.2516465485095978,0.984687089920044,0.1328125,0.2340560257434845,11136.0,1502.0,0.010517090559005737,0.1764705926179886,0.019851116463541985,68.0,1141.0,0.004908198490738869,0.5510203838348389,0.00972972996532917,49.0,5501.0,0.27734375,0.9710378050804138,0.43145665526390076,1243.0,4352.0
25,0.5646428515824179,2.5052508160357587,0.7753533720970154,0.7740719318389893,0.7764962911605835,0.8787338137626648,0.7883999943733215,0.8311195373535156,5000.0,4486.0,0.6362778544425964,0.7796022295951843,0.7006859183311462,4324.0,5298.0,0.7171510457992554,0.5963240265846252,0.65118008852005,2938.0,2443.0,0.9081893563270569,0.9184730052947998,0.9133022427558899,3091.0,3126.0,0.22199103236198425,0.17951399087905884,0.26439979672431946,0.9892812371253967,0.14089439809322357,0.2466593235731125,11136.0,1586.0,0.007367386948317289,0.22058823704719543,0.014258555136620998,68.0,2036.0,0.005096839740872383,0.5102040767669678,0.010092854499816895,49.0,4905.0,0.293524831533432,0.9372485876083374,0.4470452666282654,1243.0,3969.0
