epoch,train_loss,val_loss,train_accuracy,train_macro_f1,train_weighted_f1,train_precision_no_damage,train_recall_no_damage,train_f1_no_damage,train_support_no_damage,train_predicted_no_damage,train_precision_minor_damage,train_recall_minor_damage,train_f1_minor_damage,train_support_minor_damage,train_predicted_minor_damage,train_precision_major_damage,train_recall_major_damage,train_f1_major_damage,train_support_major_damage,train_predicted_major_damage,train_precision_destroyed,train_recall_destroyed,train_f1_destroyed,train_support_destroyed,train_predicted_destroyed,val_accuracy,val_macro_f1,val_weighted_f1,val_precision_no_damage,val_recall_no_damage,val_f1_no_damage,val_support_no_damage,val_predicted_no_damage,val_precision_minor_damage,val_recall_minor_damage,val_f1_minor_damage,val_support_minor_damage,val_predicted_minor_damage,val_precision_major_damage,val_recall_major_damage,val_f1_major_damage,val_support_major_damage,val_predicted_major_damage,val_precision_destroyed,val_recall_destroyed,val_f1_destroyed,val_support_destroyed,val_predicted_destroyed
1,1.0936382179458937,0.6389000434094988,0.5469289422035217,0.5130524039268494,0.5306499600410461,0.6252008080482483,0.5447999835014343,0.5822378993034363,5000.0,4357.0,0.5003131031990051,0.739130437374115,0.5967139601707458,4324.0,6388.0,0.44933921098709106,0.2083049714565277,0.28465116024017334,2938.0,1362.0,0.5745533108711243,0.6033645868301392,0.588606595993042,3091.0,3246.0,0.8068982362747192,0.3681062161922455,0.8425485491752625,0.9707739949226379,0.8142959475517273,0.8856766223907471,11136.0,9341.0,0.029900332912802696,0.13235294818878174,0.04878048598766327,68.0,301.0,0.0030959751456975937,0.020408162847161293,0.005376344081014395,49.0,323.0,0.39707624912261963,0.8085277676582336,0.5325914025306702,1243.0,2531.0
2,0.9572346458832423,0.5259816890863507,0.5901778340339661,0.5767543315887451,0.5867337584495544,0.6794689297676086,0.573199987411499,0.6218268871307373,5000.0,4218.0,0.5309628844261169,0.7217853665351868,0.6118408441543579,4324.0,5878.0,0.4773021936416626,0.3757658302783966,0.4204913377761841,2938.0,2313.0,0.6691576242446899,0.6373341679573059,0.652858316898346,3091.0,2944.0,0.8393085598945618,0.38771408796310425,0.8686342239379883,0.9564444422721863,0.8696120977401733,0.9109637141227722,11136.0,10125.0,0.02222222276031971,0.19117647409439087,0.0398162342607975,68.0,585.0,0.01923076994717121,0.10204081982374191,0.03236246109008789,49.0,260.0,0.5150721073150635,0.6323410868644714,0.5677139759063721,1243.0,1526.0
3,0.8652558064709107,0.4768768449878449,0.6388328075408936,0.6284260153770447,0.6364348530769348,0.7534986734390259,0.6137999892234802,0.6765127182006836,5000.0,4073.0,0.5497687458992004,0.7421368956565857,0.6316307187080383,4324.0,5837.0,0.5103359222412109,0.4033356010913849,0.45057034492492676,2938.0,2322.0,0.7513617277145386,0.7586541771888733,0.7549903392791748,3091.0,3121.0,0.8394686579704285,0.4008532762527466,0.8684712052345276,0.9839966297149658,0.8392600417137146,0.9058834910392761,11136.0,9498.0,0.04048582911491394,0.14705882966518402,0.0634920671582222,68.0,247.0,0.013651876710355282,0.08163265138864517,0.023391813039779663,49.0,293.0,0.4597233533859253,0.9090909361839294,0.6106457710266113,1243.0,2458.0
4,0.8569940368334452,0.30788370221853256,0.639809787273407,0.6317839026451111,0.6390220522880554,0.7524800300598145,0.621999979019165,0.681046724319458,5000.0,4133.0,0.5471336245536804,0.7261794805526733,0.6240683794021606,4324.0,5739.0,0.5038822889328003,0.41967323422431946,0.4579387307167053,2938.0,2447.0,0.771259069442749,0.757036566734314,0.7640816569328308,3091.0,3034.0,0.926536500453949,0.4419710040092468,0.931622326374054,0.9754538536071777,0.9456716775894165,0.960331916809082,11136.0,10796.0,0.0357142873108387,0.07352941483259201,0.048076923936605453,68.0,140.0,0.0,0.0,0.0,49.0,59.0,0.6942038536071777,0.8382944464683533,0.7594752311706543,1243.0,1501.0
5,0.8189647452284893,0.3976033183238695,0.6601967215538025,0.6536659002304077,0.6598494052886963,0.7725414633750916,0.6425999999046326,0.701604962348938,5000.0,4159.0,0.560309886932373,0.7358927130699158,0.6362091302871704,4324.0,5679.0,0.5389001965522766,0.45030632615089417,0.49063602089881897,2938.0,2455.0,0.7901960611343384,0.7822710871696472,0.7862136363983154,3091.0,3060.0,0.8661171793937683,0.43492749333381653,0.8964768052101135,0.9797644019126892,0.8739224076271057,0.923821747303009,11136.0,9933.0,0.032258063554763794,0.23529411852359772,0.05673758685588837,68.0,496.0,0.015463917516171932,0.12244898080825806,0.02745995484292507,49.0,388.0,0.6366885304450989,0.8600161075592041,0.7316906452178955,1243.0,1679.0
6,0.7953931473816435,0.49654963717360023,0.6738097071647644,0.6660128831863403,0.6725252866744995,0.7818096280097961,0.6636000275611877,0.7178710699081421,5000.0,4244.0,0.5663408041000366,0.7502312660217285,0.6454436779022217,4324.0,5728.0,0.5618758201599121,0.4404356777667999,0.4937988817691803,2938.0,2303.0,0.8086419701576233,0.805241048336029,0.8069379329681396,3091.0,3078.0,0.8096991181373596,0.3939099907875061,0.852069616317749,0.9854817390441895,0.8045976758003235,0.8859007358551025,11136.0,9092.0,0.023715414106845856,0.1764705926179886,0.04181184619665146,68.0,506.0,0.012024047784507275,0.12244898080825806,0.021897809579968452,49.0,499.0,0.47519800066947937,0.9171359539031982,0.6260296702384949,1243.0,2399.0
7,0.7661989637340109,0.36666581819734306,0.6849475502967834,0.6779964566230774,0.68428635597229,0.8027001619338989,0.6777999997138977,0.7349815368652344,5000.0,4222.0,0.5667536854743958,0.7530064582824707,0.6467375159263611,4324.0,5745.0,0.5760869383811951,0.4509870707988739,0.5059182643890381,2938.0,2300.0,0.82501620054245,0.823681652545929,0.8243483901023865,3091.0,3086.0,0.88908451795578,0.44509732723236084,0.9076798558235168,0.9860257506370544,0.8934087753295898,0.9374352097511292,11136.0,10090.0,0.025316456332802773,0.0882352963089943,0.03934426233172417,68.0,237.0,0.04958677664399147,0.2448979616165161,0.0824742242693901,49.0,242.0,0.5931499600410461,0.9195494651794434,0.721135675907135,1243.0,1927.0
8,0.7450375434632103,0.27974014795954577,0.6913306713104248,0.683894157409668,0.6902440190315247,0.8050727844238281,0.6855999827384949,0.7405487298965454,5000.0,4258.0,0.5745652318000793,0.7564755082130432,0.6530897617340088,4324.0,5693.0,0.5762859582901001,0.4499659538269043,0.5053516626358032,2938.0,2294.0,0.8342986106872559,0.838887095451355,0.8365865349769592,3091.0,3108.0,0.9306977987289429,0.5013815760612488,0.9386866092681885,0.9853286743164062,0.9408225417137146,0.9625614285469055,11136.0,10633.0,0.05921052768826485,0.13235294818878174,0.08181817829608917,68.0,152.0,0.1071428582072258,0.30612245202064514,0.1587301641702652,49.0,140.0,0.7186505198478699,0.9082863926887512,0.8024165034294128,1243.0,1571.0
9,0.7389406083151698,0.3450944464453651,0.6964111328125,0.6895238161087036,0.6955004334449768,0.810138463973999,0.6904000043869019,0.7454918622970581,5000.0,4261.0,0.5761021971702576,0.7615633606910706,0.6559761166572571,4324.0,5716.0,0.5934887528419495,0.4591558873653412,0.5177509188652039,2938.0,2273.0,0.8372542858123779,0.8405047059059143,0.8388763070106506,3091.0,3103.0,0.8928456902503967,0.44174695014953613,0.9066681265830994,0.9826334118843079,0.899335503578186,0.939141035079956,11136.0,10192.0,0.009009009227156639,0.014705882407724857,0.011173184029757977,68.0,111.0,0.07537688314914703,0.30612245202064514,0.12096773833036423,49.0,199.0,0.5646941065788269,0.9058728814125061,0.6957058906555176,1243.0,1994.0
10,0.7412810046225786,0.24381016135749306,0.6951084733009338,0.6891818046569824,0.6946373581886292,0.8052766919136047,0.6898000240325928,0.7430787682533264,5000.0,4283.0,0.5777658820152283,0.75,0.6527121067047119,4324.0,5613.0,0.5847133994102478,0.46868619322776794,0.5203098654747009,2938.0,2355.0,0.8391360640525818,0.8421223163604736,0.8406265377998352,3091.0,3102.0,0.9357394576072693,0.4991140365600586,0.9455338716506958,0.9831439852714539,0.9480064511299133,0.9652555584907532,11136.0,10738.0,0.03652967885136604,0.11764705926179886,0.05574912950396538,68.0,219.0,0.08227848261594772,0.26530611515045166,0.12560386955738068,49.0,158.0,0.8073859810829163,0.8970233201980591,0.8498475551605225,1243.0,1381.0
